name,image,property,variation,scale,rating,attempt
,,,,,,
Chris,im2,br,1.3,1_10,5,1
,,,,,,
Chris,im2,br,1,1_10,6,1
,,,,,,
Chris,im2,br,1.15,1_10,4,1
,,,,,,
Chris,im2,br,1.45,1_10,5,1
,,,,,,
Chris,im2,br,0.7,1_10,9,1
,,,,,,
Chris,im2,br,0.85,1_10,4,1
,,,,,,
Chris,im2,br,1.3,words,schlecht,1
,,,,,,
Chris,im2,br,1,words,mittel,1
,,,,,,
Chris,im2,br,1.15,words,schlecht,1
,,,,,,
Chris,im2,br,1.45,words,mittel,1
,,,,,,
Chris,im2,br,0.7,words,gut,1
,,,,,,
Chris,im2,br,0.85,words,schlecht,1
,,,,,,
Chris,im2,br,1.3,grades,2-,1
,,,,,,
Chris,im2,br,1,grades,2+,1
,,,,,,
Chris,im2,br,1.15,grades,3+,1
,,,,,,
Chris,im2,br,1.45,grades,3,1
,,,,,,
Chris,im2,br,0.7,grades,2+,1
,,,,,,
Chris,im2,br,0.85,grades,3,1
,,,,,,
Chris,im2,br,1.3,1_50,20,1
,,,,,,
Chris,im2,br,1,1_50,32,1
,,,,,,
Chris,im2,br,1.15,1_50,34,1
,,,,,,
Chris,im2,br,1.45,1_50,25,1
,,,,,,
Chris,im2,br,0.7,1_50,31,1
,,,,,,
Chris,im2,br,0.85,1_50,21,1
,,,,,,
Chris,im2,con,1,1_10,7,1
,,,,,,
Chris,im2,con,0.7,1_10,8,1
,,,,,,
Chris,im2,con,1.15,1_10,7,1
,,,,,,
Chris,im2,con,1.45,1_10,6,1
,,,,,,
Chris,im2,con,1.3,1_10,8,1
,,,,,,
Chris,im2,con,0.85,1_10,9,1
,,,,,,
Chris,im2,con,1,words,gut,1
,,,,,,
Chris,im2,con,0.7,words,gut,1
,,,,,,
Chris,im2,con,1.15,words,mittel,1
,,,,,,
Chris,im2,con,1.45,words,mittel,1
,,,,,,
Chris,im2,con,1.3,words,gut,1
,,,,,,
Chris,im2,con,0.85,words,sehr gut,1
,,,,,,
Chris,im2,con,1,grades,1,1
,,,,,,
Chris,im2,con,0.7,grades,1-,1
,,,,,,
Chris,im2,con,1.15,grades,2,1
,,,,,,
Chris,im2,con,1.45,grades,3+,1
,,,,,,
Chris,im2,con,1.3,grades,1-,1
,,,,,,
Chris,im2,con,0.85,grades,2+,1
,,,,,,
Chris,im2,con,1,1_50,30,1
,,,,,,
Chris,im2,con,0.7,1_50,39,1
,,,,,,
Chris,im2,con,1.15,1_50,41,1
,,,,,,
Chris,im2,con,1.45,1_50,40,1
,,,,,,
Chris,im2,con,1.3,1_50,37,1
,,,,,,
Chris,im2,con,0.85,1_50,44,1
,,,,,,
Chris,im2,sat,1.6,1_10,6,1
,,,,,,
Chris,im2,sat,0.9,1_10,9,1
,,,,,,
Chris,im2,sat,1.4,1_10,3,1
,,,,,,
Chris,im2,sat,1.2,1_10,5,1
,,,,,,
Chris,im2,sat,0.75,1_10,3,1
,,,,,,
Chris,im2,sat,1,1_10,10,1
,,,,,,
Chris,im2,sat,1.6,words,mittel,1
,,,,,,
Chris,im2,sat,0.9,words,gut,1
,,,,,,
Chris,im2,sat,1.4,words,schlecht,1
,,,,,,
Chris,im2,sat,1.2,words,mittel,1
,,,,,,
Chris,im2,sat,0.75,words,schlecht,1
,,,,,,
Chris,im2,sat,1,words,sehr gut,1
,,,,,,
Chris,im2,sat,1.6,grades,1,1
,,,,,,
Chris,im2,sat,0.9,grades,1-,1
,,,,,,
Chris,im2,sat,1.4,grades,3-,1
,,,,,,
Chris,im2,sat,1.2,grades,2-,1
,,,,,,
Chris,im2,sat,0.75,grades,3-,1
,,,,,,
Chris,im2,sat,1,grades,1,1
,,,,,,
Chris,im2,sat,1.6,1_50,32,1
,,,,,,
Chris,im2,sat,0.9,1_50,44,1
,,,,,,
Chris,im2,sat,1.4,1_50,23,1
,,,,,,
Chris,im2,sat,1.2,1_50,28,1
,,,,,,
Chris,im2,sat,0.75,1_50,21,1
,,,,,,
Chris,im2,sat,1,1_50,47,1
,,,,,,
Chris,im6,br,1.3,1_10,7,1
,,,,,,
Chris,im6,br,1,1_10,9,1
,,,,,,
Chris,im6,br,1.15,1_10,6,1
,,,,,,
Chris,im6,br,1.45,1_10,5,1
,,,,,,
Chris,im6,br,0.7,1_10,10,1
,,,,,,
Chris,im6,br,0.85,1_10,3,1
,,,,,,
Chris,im6,br,1.3,words,gut,1
,,,,,,
Chris,im6,br,1,words,sehr gut,1
,,,,,,
Chris,im6,br,1.15,words,gut,1
,,,,,,
Chris,im6,br,1.45,words,schlecht,1
,,,,,,
Chris,im6,br,0.7,words,sehr gut,1
,,,,,,
Chris,im6,br,0.85,words,schlecht,1
,,,,,,
Chris,im6,br,1.3,grades,3+,1
,,,,,,
Chris,im6,br,1,grades,1,1
,,,,,,
Chris,im6,br,1.15,grades,2-,1
,,,,,,
Chris,im6,br,1.45,grades,2-,1
,,,,,,
Chris,im6,br,0.7,grades,1,1
,,,,,,
Chris,im6,br,0.85,grades,3+,1
,,,,,,
Chris,im6,br,1.3,1_50,37,1
,,,,,,
Chris,im6,br,1,1_50,47,1
,,,,,,
Chris,im6,br,1.15,1_50,45,1
,,,,,,
Chris,im6,br,1.45,1_50,37,1
,,,,,,
Chris,im6,br,0.7,1_50,50,1
,,,,,,
Chris,im6,br,0.85,1_50,18,1
,,,,,,
Chris,im6,con,1,1_10,8,1
,,,,,,
Chris,im6,con,0.7,1_10,6,1
,,,,,,
Chris,im6,con,1.15,1_10,10,1
,,,,,,
Chris,im6,con,1.45,1_10,8,1
,,,,,,
Chris,im6,con,1.3,1_10,9,1
,,,,,,
Chris,im6,con,0.85,1_10,7,1
,,,,,,
Chris,im6,con,1,words,sehr gut,1
,,,,,,
Chris,im6,con,0.7,words,mittel,1
,,,,,,
Chris,im6,con,1.15,words,sehr gut,1
,,,,,,
Chris,im6,con,1.45,words,gut,1
,,,,,,
Chris,im6,con,1.3,words,sehr gut,1
,,,,,,
Chris,im6,con,0.85,words,mittel,1
,,,,,,
Chris,im6,con,1,grades,1,1
,,,,,,
Chris,im6,con,0.7,grades,3,1
,,,,,,
Chris,im6,con,1.15,grades,1,1
,,,,,,
Chris,im6,con,1.45,grades,1-,1
,,,,,,
Chris,im6,con,1.3,grades,1,1
,,,,,,
Chris,im6,con,0.85,grades,2,1
,,,,,,
Chris,im6,con,1,1_50,39,1
,,,,,,
Chris,im6,con,0.7,1_50,27,1
,,,,,,
Chris,im6,con,1.15,1_50,50,1
,,,,,,
Chris,im6,con,1.45,1_50,45,1
,,,,,,
Chris,im6,con,1.3,1_50,48,1
,,,,,,
Chris,im6,con,0.85,1_50,41,1
,,,,,,
Chris,im6,sat,1.6,1_10,8,1
,,,,,,
Chris,im6,sat,0.9,1_10,6,1
,,,,,,
Chris,im6,sat,1.4,1_10,4,1
,,,,,,
Chris,im6,sat,1.2,1_10,10,1
,,,,,,
Chris,im6,sat,0.75,1_10,3,1
,,,,,,
Chris,im6,sat,1,1_10,6,1
