name,image,property,variation,scale,rating,attempt
Iliya,im6,sat,1.4,grades,1,1

Iliya,im6,sat,1.6,1_50,23,1

Iliya,im6,sat,0.75,1_50,50,1

Iliya,im6,sat,1.2,1_50,1,1

Iliya,im6,sat,1,1_50,35,1

Iliya,im6,sat,0.9,1_50,21,1

Iliya,im6,sat,1.4,1_50,50,1
